id,id_str,screen_name,location,description,description_en,url,followers_count,friends_count,listed_count,created_at,favourites_count,verified,statuses_count,lang,default_profile,default_profile_image,has_extended_profile,name,bot
13637012,13637012,stacymartinet,nyc,Head of Marketing Strategy @Adobe. PresElect @nywici. @mashable & @nytimes alumni. Fan of the West Wing & hobbies that involve gravity. I think fish are funny.,Head of Marketing Strategy @Adobe. PresElect @nywici. @mashable & @nytimes alumni. Fan of the West Wing & hobbies that involve gravity. I think fish are funny.,,13799,1776,854,2/18/2008 19:07,1312,FALSE,10413,en,FALSE,FALSE,FALSE,Stacy Martinet,0
539782632,539782632,omaregy0220,"Boston,MA","#Muslim #Arab #American #husband #Father #politicaljunkie,#Liberal #Democratic,#LoveHistory #environmentalis #Humanitarian #Businesstilldeath,#Icecream #stopwar","#Muslim #Arab #American #husband #Father #politicaljunkie,#Liberal #Democratic,#LoveHistory #environmentalis #Humanitarian #Businesstilldeath,#Icecream #stopwar",,1392,4739,34,3/29/2012 5:44,3533,FALSE,6096,en,TRUE,FALSE,FALSE,Castaway,0
416691300,416691300,lauravitt0,NY,senior watercooler reporter @Mashable,senior watercooler reporter @Mashable,https://t.co/Gtk2SdkKvQ,2932,997,107,11/20/2011 1:06,1400,TRUE,619,en,FALSE,FALSE,FALSE,Laura Vitto,0
2216213125,2216213125,greatartbot,,"Computer-generated art, updated four times a day. An @_ARP bot.","Computer-generated art, updated four times a day. An @_ARP bot.",http://t.co/0OxXHSCzFk,4214,0,220,11/26/2013 19:00,0,FALSE,4368,en,FALSE,FALSE,FALSE,Great Artist,0
395978320,395978320,typesfast,,"CEO of https://t.co/nMwbrcvMaq and previously co-founder of https://t.co/z3ULIP6alR. Cal, Columbia, Y Combinator alum","CEO of https://t.co/nMwbrcvMaq and previously co-founder of https://t.co/z3ULIP6alR. Cal, Columbia, Y Combinator alum",,4209,1397,147,Sat Oct 22 15:16:59 +0000 2011,29910,FALSE,8802,en,TRUE,FALSE,FALSE,Ryan Petersen,0
151962231,151962231,daaniilimaa,"Campinas, SP",http://t.co/LPAIAxve,http://t.co/LPAIAxve,,106,87,0,6/4/2010 18:08,30,FALSE,6620,es,FALSE,FALSE,FALSE,Dani Lima,0
47274475,47274475,arnab9211,Hyderabad,,,,188,593,2,Mon Jun 15 06:13:12 +0000 2009,107,FALSE,516,en,FALSE,FALSE,TRUE,Arnab Sengupta,0
21642231,21642231,DJMissBehavior,"Florida, USA",Chakra Shawty | All Black Errthang | Wine & Whiskey Connoisseur | GIRL POWER | Mother Earth's Flower |,Chakra Shawty | All Black Errthang | Wine & Whiskey Connoisseur | GIRL POWER | Mother Earth's Flower |,,35553,852,875,Mon Feb 23 09:33:16 +0000 2009,48,TRUE,17444,en,FALSE,FALSE,FALSE,Miss B,0
8.25e+17,8.25E+17,luisafilipa02,Portugal,Just a single flower in the world _ôëŸ photography _ôëŸ 14 years _ôëŸ Daniela ä_,Just a single flower in the world _ôëŸ photography _ôëŸ 14 years _ôëŸ Daniela ä_,,82,376,0,Sat Jan 28 09:20:33 +0000 2017,562,FALSE,43,en,TRUE,FALSE,FALSE,Luisa,0
2815725451,2815725451,ReneeJJames,,President - Intel Corporation,President - Intel Corporation,,2376,19,94,Wed Sep 17 21:48:20 +0000 2014,1,FALSE,14,en,TRUE,FALSE,FALSE,RenÌ©e James,0
2499228050,2499228050,PhoebeHugh_,London,Co-Founder & CEO @HeyBrolly åá @efLDN 2016 åá Co-Founder @AmbitionFirstUK,Co-Founder & CEO @HeyBrolly åá @efLDN 2016 åá Co-Founder @AmbitionFirstUK,https://t.co/zdkI1pX2ld,1309,162,95,Fri May 16 16:05:24 +0000 2014,1304,FALSE,665,en-gb,FALSE,FALSE,FALSE,Phoebe Hugh,0
25726723,25726723,Bridget,"Los Angeles, Usually :)",Queen Of Halloween E! Girls Next Door Season 1-5 Travel Channel's Bridget's Sexiest Beaches Host of Yahoo's AnimalNation,Queen Of Halloween E! Girls Next Door Season 1-5 Travel Channel's Bridget's Sexiest Beaches Host of Yahoo's AnimalNation,https://t.co/CGbSqaqkQZ,584886,106,0,Sat Mar 21 20:50:29 +0000 2009,74,TRUE,16096,en,FALSE,FALSE,FALSE,Bridget Marquardt,0
253392554,253392554,ajr_almeida,"Miami, FL, USA.",EE student at IFPB. Code lover that want to become a Software Engineer.,EE student at IFPB. Code lover that want to become a Software Engineer.,http://t.co/4gS1BGak9D,259,2107,1,2/17/2011 4:19,89,FALSE,166,en,TRUE,FALSE,FALSE,Adjamilton Junior,0
19330043,19330043,llcoolj,,Lip Sync Battle app: https://t.co/BNKD0JIHjm,Lip Sync Battle app: https://t.co/BNKD0JIHjm,https://t.co/cePuS3ELdC,5239367,1228,17832,Thu Jan 22 07:24:15 +0000 2009,1283,TRUE,26529,en,FALSE,FALSE,FALSE,LLCOOLJ.,0
14338147,14338147,SatoshiLite,"Mountain View, California, USA","Also known as coblee, creator of Litecoin. Cryptocurrency Enthusiast. Director of Engineering at Coinbase.","Also known as coblee, creator of Litecoin. Cryptocurrency Enthusiast. Director of Engineering at Coinbase.",http://t.co/m9BgbEySvP,13123,301,432,Wed Apr 09 02:03:48 +0000 2008,2516,TRUE,1845,en,TRUE,FALSE,TRUE,Charlie Lee,0
19561116,19561116,amrit,"San Francisco, CA","Exploring the future as CEO of @cmykvc, a marketing agency and community of startups, investors, brands, and people improving the state of the planet.","Exploring the future as CEO of @cmykvc, a marketing agency and community of startups, investors, brands, and people improving the state of the planet.",https://t.co/xW6zezJk9t,6013,1996,382,Mon Jan 26 22:01:52 +0000 2009,56485,FALSE,10759,en,FALSE,FALSE,FALSE,Amrit Richmond,0
487295398,487295398,theakkoolaidman,,Living in the Limelight the universal dream for those who wish to seem,Living in the Limelight the universal dream for those who wish to seem,,70,156,0,2/9/2012 6:37,8,FALSE,168,en,TRUE,FALSE,FALSE,Alexander Sabol,0
38083485,38083485,ANDERSONROCKON,Brasil,"Ní£o espere dar certo, faí_a dar certo.","Ní £ o wait to work, faí_a work.",https://t.co/TqVZI6Ujm2,300955,218994,1011,5/6/2009 1:52,3114,FALSE,573,pt,FALSE,FALSE,FALSE,Anderson Rock,0
2207346341,2207346341,ammararshad634,,Advice is what we ask for when we already know the answer but wish we didn't.,Advice is what we ask for when we already know the answer but wish we didn't.,,92,285,0,Wed Dec 04 12:32:33 +0000 2013,1,FALSE,9,en,TRUE,FALSE,FALSE,Ammar arshad,0
20696985,20696985,PAULVANDYK,"Berlin, Germany",Paul van Dyk,Paul van Dyk,https://t.co/BqJtMEkl3Y,1373222,588,7700,Thu Feb 12 17:45:00 +0000 2009,3854,TRUE,15663,en,FALSE,FALSE,FALSE,PAUL VAN DYK,0
16824146,"""16824146""","""empireofthekop""","""""","""Official Twitter of E.O.T.K. For Liverpool fans by Liverpool fans. Winner of Best Social Account @ #TheFBAS 2016 __""","""Official Twitter of E.O.T.K. For Liverpool fans by Liverpool fans. Winner of Best Social Account @ #TheFBAS 2016 __""","""http://t.co/j3QEbd0hQn""",1520777,985943,6158,"""Fri Oct 17 13:03:57 +0000 2008""",509,TRUE,142368,"""en""",FALSE,FALSE,FALSE,"""Empire of the Kop""",0
102026096,102026096,selcukyilm4z,"€¡stanbul, TÌ_rkiye",_Ù_Ò Maritime Transportation Management Engineer,_Ù_Ò Maritime Transportation Management Engineer,,110,190,1,1/5/2010 10:37,503,FALSE,736,tr,FALSE,FALSE,TRUE,SelÌ¤uk YILMAZ #EVET,0
4175874794,4175874794,divya_penumetsa,Visakhapatnam,"Passionate about Software Development,Product Design and Black Coffee","Passionate about Software Development,Product Design and Black Coffee",,44,58,7,11/9/2015 5:21,134,FALSE,304,en,TRUE,FALSE,TRUE,Divya Penumetsa,0
36114446,36114446,saraevansmusic,"Birmingham, AL & Nashville, TN",The Official Sara Evans Twitter Page,The Official Sara Evans Twitter Page,http://t.co/CUOwYtjICo,495530,2155,2852,Tue Apr 28 16:48:11 +0000 2009,3408,TRUE,4325,en,FALSE,FALSE,FALSE,Sara Evans,0
8.39e+17,8.39E+17,emilymkingg_,"Greater Napanee, Ontario",,,https://t.co/968Ok3jX4z,7,42,0,Tue Mar 07 01:24:55 +0000 2017,0,FALSE,1,en,TRUE,FALSE,FALSE,Emily King,0
253432029,253432029,dylanhann,"Toronto, Ontario",Former Dishwasher. Sky Enthusiast.,Former Dishwasher. Sky Enthusiast.,,53,216,1,17/02/2011 6:55,121,FALSE,258,en,TRUE,FALSE,FALSE,Dylan Hannahson,0
16727535,16727535,lancearmstrong,"Austin, TX",Love the sÇffer-fest.,Love the sÇffer-fest.,https://t.co/4e70t02YUh,3787784,570,35850,Mon Oct 13 20:59:15 +0000 2008,629,TRUE,12513,en,FALSE,FALSE,FALSE,Lance Armstrong,0
14994465,14994465,jimmyeatworld,"Mesa, Arizona",Integrity Blues' Out Now,Integrity Blues' Out Now,http://t.co/hNPfiAbGFP,2887328,113891,10029,Tue Jun 03 16:29:21 +0000 2008,1817,TRUE,4340,en,FALSE,FALSE,FALSE,Jimmy Eat World,0
16381279,16381279,DaveJMatthews,"Faubourg Marigny, Louisiana",,,http://t.co/s92Eo58GR6,770154,2,7516,Sat Sep 20 20:09:13 +0000 2008,1,TRUE,2170,en,FALSE,FALSE,FALSE,DaveJMatthews,0
4306003217,4306003217,suresh99291,,,,,6,65,0,11/28/2015 10:12,0,FALSE,3,en,TRUE,TRUE,FALSE,suresh naidu,0
32775428,32775428,BigMay42,"35.943689, -79.015850",I Speak My Mind with Respect....Basketball is My Life...Child of GOD ... Husband....Father....Son...Friend.... Proud to a member of the TarHeel Family. #TarHeel,I Speak My Mind with Respect....Basketball is My Life...Child of GOD ... Husband....Father....Son...Friend.... Proud to a member of the TarHeel Family. #TarHeel,http://t.co/T3DGL0TBP1,41913,907,987,Sat Apr 18 04:07:33 +0000 2009,393,TRUE,14131,en,FALSE,FALSE,FALSE,Sean May,0
75834153,75834153,lilmissagitated,,labor organizer _ seizing the memes of production,labor organizer _ seizing the memes of production,,1438,330,24,9/20/2009 17:36,21033,FALSE,23210,en,TRUE,FALSE,TRUE,#resistcapitalism,0
467982710,467982710,jleahy18,Indy,,,,237,700,3,19/01/2012 1:55,8563,FALSE,6543,en,TRUE,FALSE,FALSE,Joe Leahy,0
1684983750,1684983750,Jdinesh525,india,,,,88,1375,0,8/20/2013 6:14,196,FALSE,11,en,FALSE,FALSE,TRUE,dinesh jadhav,0
14523801,14523801,imogenheap,Londonish,"Glover, lover, musical mama, @mimu_gloves 16diWTDN8DUxsX994WzyNAotVp36qBqXku @mycelia4music and Chief Exec for the @FeaturedArtists","Glover, lover, musical mama, @mimu_gloves 16diWTDN8DUxsX994WzyNAotVp36qBqXku @mycelia4music and Chief Exec for the @FeaturedArtists",https://t.co/zGbePSdu54,2005920,30590,12077,Fri Apr 25 07:38:01 +0000 2008,8,TRUE,6442,en,FALSE,FALSE,TRUE,Imogen Heap,0
16125042,16125042,chrisbosh,M.I.A.,The coolest dude alive! Insta-ChrisBosh Snapchat: MrChrisBosh For future statements and content you gotta hit the Subscribe button at https://t.co/e7PyxmPf8e,The coolest dude alive! Insta-ChrisBosh Snapchat: MrChrisBosh For future statements and content you gotta hit the Subscribe button at https://t.co/e7PyxmPf8e,https://t.co/BaZ65rf0cs,2617549,663,10813,Thu Sep 04 04:16:04 +0000 2008,478,TRUE,3830,en,FALSE,FALSE,TRUE,Chris Bosh,0
205335272,205335272,christletine,Ulitsa Entuziastov,"Techniques, histories and media of language & linguistics, especially machine translation and the language lab. Manuscripting.","Techniques, histories and media of language & linguistics, especially machine translation and the language lab. Manuscripting.",,504,945,20,10/20/2010 16:58,753,FALSE,2038,en,FALSE,FALSE,FALSE,christine mitchell,0
26912258,26912258,mattkbradley,Indianapolis,"Managing partner at @pelotonwealth, husband, father, golfer, cyclist, and Big Green Egg enthusiast.","Managing partner at @pelotonwealth, husband, father, golfer, cyclist, and Big Green Egg enthusiast.",http://t.co/CJr6Rk2oip,135,398,9,3/27/2009 1:23,59,FALSE,1082,en,FALSE,FALSE,FALSE,Matt Bradley,0
78193153,78193153,Al_Horford,"Boston, MA",Official Twitter Page of Boston Celtics star Forward/Center Al Horford,Official Twitter Page of Boston Celtics star Forward/Center Al Horford,https://t.co/HvMGnuR647,242539,226,2774,Tue Sep 29 02:30:39 +0000 2009,708,TRUE,4087,en,FALSE,FALSE,FALSE,Al Horford,0
166505545,"""166505545""","""MerlinOfficial""","""""","""- Official tweets and pictures from the Production Team of #Merlin -""","""- Official tweets and pictures from the Production Team of #Merlin -""","""http://t.co/pWRsauRIN8""",101094,166,722,"""Wed Jul 14 09:24:56 +0000 2010""",239,TRUE,1447,"""en""",FALSE,FALSE,FALSE,"""Merlin Official""",0
7.43e+17,7.43E+17,RaesTheYouthBar,"New York, NY",Raising the opportunity bar for youth.Helping orgs employ & better serve youth. Native NYer. 2nd chancer. HBCU & CUNY/NUF grad.,Raising the opportunity bar for youth.Helping orgs employ & better serve youth. Native NYer. 2nd chancer. HBCU & CUNY/NUF grad.,,245,1296,11,6/16/2016 12:58,1151,FALSE,675,en,TRUE,FALSE,FALSE,Rae (aka Sharae),0
131948686,131948686,JJWatt,United States of America,Houston Texans #99,Houston Texans #99,https://t.co/VcQDwfRQUf,3194846,409,3767,4/11/2010 21:01,87,TRUE,8410,en,FALSE,FALSE,FALSE,JJ Watt,0
54343977,54343977,crookedvultures,,"Dave Grohl, Josh Homme, John Paul Jones","Dave Grohl, Josh Homme, John Paul Jones",http://t.co/Xi5uAHNo6u,85126,2,0,Mon Jul 06 21:46:33 +0000 2009,0,TRUE,189,en,FALSE,FALSE,FALSE,ThemCrookedVultures,0
55176833,55176833,karthikavk,,"Editor, Publisher, starting up at Westland.","Editor, Publisher, starting up at Westland.",,7660,634,99,Thu Jul 09 07:56:46 +0000 2009,2608,FALSE,6817,en,TRUE,FALSE,FALSE,Karthika V.K.,0
4068975258,4068975258,ihiteshbansal,"Haryana, New Delhi",Social Activist | Nationalist | Swayamsevak | BJP Delhi | Namo Fan | Followed By the Honourable  PM @narendramodi ji.,Social Activist | Nationalist | Swayamsevak | BJP Delhi | Namo Fan | Followed By the Honourable  PM @narendramodi ji.,https://t.co/EsHC8yJbgT,2673,416,3,10/30/2015 13:32,82,FALSE,2818,en,FALSE,FALSE,TRUE,Hitesh Bansal,0
536931554,536931554,Somenteprati,,,,,5,14,0,3/26/2012 4:53,0,FALSE,2,pt,TRUE,FALSE,FALSE,Somente pra ti,0
32511920,32511920,TWFoundation,"California, USA","For over 20 years, we've been giving students in need the right resources to ensure lifelong success ‰Û¢ Home of Unexpected Champions #ReachMillions","For over 20 years, we've been giving students in need the right resources to ensure lifelong success ‰Û¢ Home of Unexpected Champions #ReachMillions",https://t.co/gqWuB0M4lR,46278,304,516,Fri Apr 17 18:29:58 +0000 2009,2172,TRUE,4238,en,FALSE,FALSE,FALSE,Tiger Woods Found.,0
169424505,169424505,AlleeyyRick,,23 | Future Social Entrepreneur,23 | Future Social Entrepreneur,,447,1463,2,7/22/2010 9:03,556,FALSE,3069,en,FALSE,FALSE,TRUE,Jonesy,0
247534044,247534044,campiteli_p,"Campinas, Sí£o Paulo",This isn't a fucking costume. This is a way of life.,This isn't a fucking costume. This is a way of life.,,211,114,6,2/5/2011 0:37,36,FALSE,25528,en,FALSE,FALSE,FALSE,Crimson Curse,0
18681139,18681139,priyankachopra,,Dreamer.. Achiever..,Dreamer.. Achiever..,,16620010,516,29526,1/6/2009 16:05,687,TRUE,19579,en,FALSE,FALSE,FALSE,PRIYANKA,0
147655088,147655088,WoWEorg,,"Non-profit focused on community, education, & leadership.  Achieving a diverse workforce, supporting a renewable energy economy. Tweet topics: women, wind, etc.","Non-profit focused on community, education, & leadership.  Achieving a diverse workforce, supporting a renewable energy economy. Tweet topics: women, wind, etc.",http://t.co/mqkwsbwUat,6178,2010,226,5/24/2010 18:09,464,FALSE,2641,en,FALSE,FALSE,FALSE,Women of Wind Energy,0
374102129,374102129,Gloomyohio58,"i live in the universe, space, this solar system, earth the nesw aka news north east west south and etc",Hi! my name is timmy aka timmy also known as terrorist in my motors york aka timmy,Hi! my name is timmy aka timmy also known as terrorist in my motors york aka timmy,https://t.co/qIOIHbKj7k,20,75,1,Tue Sep 06 11:11:47 +0000 2016,59,FALSE,294,en,TRUE,FALSE,,Gloomyohio58,0
37599351,37599351,benlandis,Los Angeles,Entrepreneur. Founder of @fanbasenet. Opinions are my own.,Entrepreneur. Founder of @fanbasenet. Opinions are my own.,https://t.co/oktacWs4KH,3041209,2056668,7560,Mon May 04 05:03:26 +0000 2009,9892,TRUE,129,en,FALSE,FALSE,,Ben Landis @ SXSW,0
4349632213,4349632213,JealousElonMusk,"Los Angeles, CA","hate all technologies that not mine!hate JeffBezos, but I used to hate AI, bitcoin ,my enemies&my friends. Larry page, stop working on AI and Driverless cars!","hate all technologies that not mine!hate JeffBezos, but I used to hate AI, bitcoin ,my enemies&my friends. Larry page, stop working on AI and Driverless cars!",,588,3676,5,11/24/2015 22:51,1586,FALSE,84,en,TRUE,FALSE,FALSE,Jealous Elon musk,0
18153494,18153494,jimkchin,"here, there, everywhere",National Geographic Photographer // Filmmaker // The North Face Athlete,National Geographic Photographer // Filmmaker // The North Face Athlete,http://t.co/cSCKl34o2k,34324,121,965,Tue Dec 16 02:17:27 +0000 2008,124,FALSE,2503,en,FALSE,FALSE,FALSE,Jimmy Chin,0
56783491,56783491,nickjonas,"Los Angeles, CA",#LastYearWasComplicated is out now! Get it on @iTunes here:  https://t.co/QmYbPM990U,#LastYearWasComplicated is out now! Get it on @iTunes here:  https://t.co/QmYbPM990U,https://t.co/NziTCWBCPh,10958029,686,55308,Tue Jul 14 19:07:05 +0000 2009,4635,TRUE,3843,en,FALSE,FALSE,FALSE,Nick Jonas,0
33060717,33060717,bobburnquist,Here,The Official Twitter page of Professional Skateboarder Bob Burnquist. https://t.co/jGBvxnXccL,The Official Twitter page of Professional Skateboarder Bob Burnquist. https://t.co/jGBvxnXccL,https://t.co/Ifnv0GiMq3,188115,583,1698,Sun Apr 19 00:08:34 +0000 2009,8225,TRUE,12306,en,FALSE,FALSE,FALSE,SNAP: bburnquist,0
14377605,14377605,TheDemocrats,"Washington, D.C.","This is the official Twitter account of the Democratic Party. Follow our tweets to get the latest info on Democratic news, issues, and events.","This is the official Twitter account of the Democratic Party. Follow our tweets to get the latest info on Democratic news, issues, and events.",http://t.co/Bya9RDkPN5,1257260,1109,9590,Sun Apr 13 20:23:13 +0000 2008,0,TRUE,20404,en,FALSE,FALSE,FALSE,The Democrats,0
29512806,29512806,MaxCollinsMusic,"Los Angeles, CA",FITNESS,FITNESS,https://t.co/c3B1xw5mZz,7078,491,166,Tue Apr 07 18:47:59 +0000 2009,5269,TRUE,4678,en,FALSE,FALSE,FALSE,Philth Collins,0
4858813221,4858813221,isabruni_,,,,,19,26,0,1/29/2016 3:43,15,FALSE,4,pt,TRUE,FALSE,FALSE,isa,0
1274305279,1274305279,saad_bshams,,,,,51,102,0,Sun Mar 17 07:24:53 +0000 2013,37,FALSE,26,en,TRUE,FALSE,FALSE,Saad Bin Shams,0
1035449143,1035449143,CherieKuang,,,,,14,51,0,12/25/2012 19:22,0,FALSE,3,en,TRUE,FALSE,FALSE,Fangjing,0
101387747,101387747,otod,"Sumarí©, Brasil",Ex emo em recuperaí_í£o,Ex emo in the £ recuperaí_í,https://t.co/GMf9tH4p9V,431,168,4,1/3/2010 3:48,1300,FALSE,32430,pt,FALSE,FALSE,FALSE,Otinho,0
149093176,149093176,cleber_w_mognon,,,,,72,447,0,5/28/2010 11:46,0,FALSE,59,pt,TRUE,TRUE,FALSE,cleber mognon,0
793841558,793841558,theadoodles,,Abstract Thinker,Abstract Thinker,https://t.co/OFZxxWNHnq,56,184,2,8/31/2012 13:13,124,FALSE,315,en,FALSE,FALSE,FALSE,Althea Satterfield,0
793077200,793077200,maltmurphy,"Maitland, Australia","Software developer, home brewer, nerd.","Software developer, home brewer, nerd.",http://t.co/T2atU1M8c6,220,694,22,Fri Aug 31 04:41:17 +0000 2012,1313,FALSE,2509,en,TRUE,FALSE,FALSE,matt murphy,0
279410613,279410613,sharriopitz,"Newark, NJ","Hi, I'm Sharri and I will help review products for you!","Hi, I'm Sharri and I will help review products for you!",,524,1728,2,4/9/2011 6:21,0,FALSE,2341,en,FALSE,FALSE,FALSE,Sharri Opitz,0
14361155,14361155,Refugees,120 countries,The official account of #UNHCR. Follow us as we provide vital aid and protection to #refugees + the forcibly displaced around the world and stand  #WithRefugees,The official account of #UNHCR. Follow us as we provide vital aid and protection to #refugees + the forcibly displaced around the world and stand  #WithRefugees,https://t.co/8N5MJUISUu,2118316,37481,13328,Fri Apr 11 14:23:51 +0000 2008,5231,TRUE,40701,en,FALSE,FALSE,TRUE,UN Refugee Agency,0
28400584,28400584,robbierogers,,Author: Coming Out To Play https://t.co/bUj2nsdaAn,Author: Coming Out To Play https://t.co/bUj2nsdaAn,https://t.co/OqKXx0GDO4,226643,347,1809,Thu Apr 02 19:24:54 +0000 2009,2469,TRUE,7937,en,FALSE,FALSE,FALSE,Robbie Rogers,0
70926844,70926844,gallinari8888,"Denver, Milan","NBA Forward, Danilo Gallinari Instagram @danilogallogallinari Facebook Danilo Gallinari","NBA Forward, Danilo Gallinari Instagram @danilogallogallinari Facebook Danilo Gallinari",http://t.co/1aIZV1zgKU,706845,600,2874,Wed Sep 02 09:47:19 +0000 2009,432,TRUE,6257,en,FALSE,FALSE,TRUE,danilo gallinari,0
